,t,t_p,U,U_p,W,W_p,cohen_d,AUROC,corr,corr_p,mut_info
19__label.2,49.60309041993614,3.890465708160048e-264,7424537.0,1.849010735183349e-215,-54.979967915691134,0.0,-1.2323765574548606,0.8508659318393832,-0.2671592143217819,1.9523949689344134e-213,0.05294536327571575
19__label.3,-21.19044254118612,4.1602112884648595e-88,4768887.5,9.312790012307962e-22,15.864835607410106,1.1100776682380336e-56,0.4114911510107172,0.5926652823735815,0.10661374249082149,1.6560626185524803e-34,0.048820334412712274
19__label.4,-86.7375027212847,0.0,4506198.5,0.0,91.84846583045896,0.0,1.2310682045173633,0.8359140053935523,0.4409615748349663,0.0,0.1686097912213902
19__label.5,-32.46778263229296,3.927136942268964e-220,12568524.0,3.549271578338523e-158,31.20421471424965,9.34025006373569e-214,0.53829096322917,0.648292211989691,0.23801617485983181,1.5409643772733854e-168,0.07551773056101485
19__label.6,19.182264117665646,3.63484288098145e-53,2325893.0,1.5677527040391542e-29,-20.006749874983644,4.8100574839082405e-89,-0.7448559798200752,0.7056166147289531,-0.10244574922324792,5.597407016734903e-32,0.011596645541985806
20__label.0,54.87890675332593,5.292226844665116e-276,6872344.0,1.276147821977946e-215,-67.74490478540545,0.0,-1.4387122680675801,0.8686121745979805,-0.29451850088329606,4.701451135384944e-261,0.056005758486980195
20__label.1,-1.5272483709728235,0.1267244799269592,19508759.0,2.6581527794748095e-06,-5.19084522335407,2.0934159266246187e-07,0.023680810550487277,0.5254948700114779,0.010987607259213814,0.20801504446513494,0.09967089661896988
20__label.2,-11.688359030003946,1.009524134475928e-29,3766052.0,1.00969950839777e-09,9.550186334740241,1.2946322447282602e-21,0.2554482714319095,0.5684033436245824,0.05737112699998647,4.728780766504507e-11,0.034111652249307456
20__label.3,101.40701738464689,0.0,11219072.5,0.0,-149.71043527481928,0.0,-2.1966991089692582,0.9582775288403883,-0.49677950737342763,0.0,0.1460908746402516
20__label.4,-94.52641341765938,0.0,2897416.5,0.0,118.69513088050029,0.0,1.497231653646293,0.8944952229264573,0.5129366229385741,0.0,0.19341748840223882
20__label.5,1.7122283669066143,0.08688866190552244,18952323.0,4.1645068095018345e-08,-5.767759069854058,8.033253748905568e-09,-0.029703365054510534,0.5303470479100731,-0.01352132636848412,0.12128585977587558,0.04352979585215477
20__label.6,30.15676713919314,8.911552230704067e-90,2766128.0,2.4741966749761172e-77,-34.70825508364426,5.914351014365771e-264,-1.2758121052797067,0.8391726856166511,-0.1737182300017171,1.7179745037348292e-89,0.021443185254141572
21__label.0,22.94267642950049,3.0820707558255874e-89,5724332.0,1.57482385855375e-80,-33.69750893142348,6.287352487072741e-249,-0.6715921201586896,0.7235121621736058,-0.14239639411371993,1.9128566178629385e-60,0.029616348898011013
21__label.1,-29.388984032166736,1.7580695957645722e-183,14791226.0,4.2173162035871913e-78,20.890450502963752,6.539959551730472e-97,0.46362683419977596,0.601578276497219,0.21031835557395978,3.371931175482991e-131,0.08575714997914075
21__label.2,79.82625689919597,0.0,8327963.5,0.0,-96.52972531238602,0.0,-2.2427359285276935,0.9544003112587183,-0.45044409443096345,0.0,0.12247438989710813
21__label.3,52.159574757598264,0.0,9571738.0,1.3025797166654448e-236,-72.2427662065614,0.0,-1.1129108475140903,0.8175703862638949,-0.27852291372385185,1.4789230762807748e-232,0.07274592033369576
21__label.4,-77.4554175390549,0.0,4504265.5,0.0,87.08363197698678,0.0,1.1711174411994199,0.8359843924898097,0.4234176012078401,0.0,0.12834882806705084
21__label.5,17.87613428356266,4.7875692388896335e-70,21704431.0,7.716539123645947e-84,-20.05826015316204,1.709618850200961e-89,-0.3337268061446987,0.6073598950069539,-0.15020660934973123,3.9841771899276393e-67,0.050695385474890164
21__label.6,-7.360275330911965,2.1012985555608743e-12,1358139.0,1.3782107846521838e-06,5.970593762313305,2.3639168094090075e-09,0.3257178607702204,0.5879752664841567,0.04498982156476304,2.499663064677045e-07,0.004264224531745686
22__label.0,-57.16318562204687,1.7891372480459582e-274,564218.0,7.07195832106226e-291,67.85863394854101,0.0,1.8411497218666462,0.9286871227739294,0.36689094358617796,0.0,0.09174052842931402
22__label.1,-29.702799935761938,6.473766435453223e-187,14081637.5,1.8056243743630875e-109,25.3304292852133,1.476720807092741e-141,0.4805150894920585,0.6206920046728113,0.21762275066698597,1.4897120265025573e-140,0.09497828174205925
22__label.2,-25.36922965798404,1.0105238857575903e-108,2503724.0,1.0524677426819431e-80,26.327772825294645,9.224426345437972e-153,0.6197211156678766,0.7130685112985997,0.13807741478719554,6.576918631531585e-57,0.02642707435227898
22__label.3,-35.94617169855312,5.734261278567279e-200,2785428.5,8.170419191728962e-162,39.17265975975469,0.0,0.8214403164052695,0.762082512637155,0.2093067772921957,6.25115497937446e-130,0.042150535033944614
22__label.4,-10.814128698297916,4.9999013762878935e-27,12149318.0,7.197224658182401e-20,10.817834494061294,2.833941844049072e-27,0.17830775216160635,0.5576020612895732,0.07098147078868164,3.836451893974857e-16,0.049389745381773764
22__label.5,88.07942987805228,0.0,31299919.0,0.0,-107.80925055293677,0.0,-1.6544016681047247,0.8758725588137353,-0.6016204826170068,0.0,0.23284355834900894
22__label.6,19.424560704680246,3.6468359125797484e-53,2597850.0,2.560369157150367e-56,-22.34680189210085,1.2970801474502774e-110,-1.0364128044068757,0.7881214323159367,-0.14185071302095514,5.428632027518182e-60,0.016743446973266574
23__label.0,-8.089044719840786,2.6472798769534396e-15,3277153.0,2.996703617118803e-13,7.085263741576031,1.387797420579426e-12,0.32189679494815776,0.5857927085983625,0.06879047900141724,2.9824249734753176e-15,0.0023767007955897146
23__label.1,3.2653788397480317,0.0010960510745906351,19761799.0,2.665665940286261e-09,-6.481949390991895,9.054501479970844e-11,-0.04987840907067838,0.5323108454360399,-0.023138174272884622,0.008010658858119251,0.05012410957231417
23__label.2,48.73541390802288,1.246526107397907e-237,7900269.0,6.613419621479275e-287,-51.55307183535897,0.0,-2.018769847553794,0.9053857155627067,-0.41349962943525737,0.0,0.10586363010393374
23__label.3,-60.69741062027316,0.0,807330.5,0.0,81.20708935158278,0.0,1.9175633387856452,0.9310418328700991,0.4469786287343216,0.0,0.1293484910654672
23__label.4,-6.2561221381248995,4.1523931317261736e-10,12685471.5,1.6193156289729998e-09,7.014454437413663,2.3084793813996087e-12,0.09555086718767102,0.5380788910809754,0.03810576611979953,1.254477396623626e-05,0.04669295941689633
23__label.5,-0.520775749888726,0.6025354112591508,18465265.0,0.002520424435109781,-3.051115349870628,0.0022799296671602797,0.008959768455203734,0.5167175961293609,0.004078932517305767,0.6402262612483532,0.024143018189033194
23__label.6,35.222680917000424,1.2776050425260377e-101,3084807.0,1.905529757233789e-126,-41.659421028195716,0.0,-2.459465978250736,0.9358517663676608,-0.32195227999806236,2.187323201e-314,0.0471706857970946
24__label.0,-4.691635079922144,3.19536162259759e-06,3744955.0,0.023372751587849672,3.2661102664907298,0.0010903578269696337,0.13179013429326047,0.5266660827336961,0.02821964822530313,0.0012199892403732119,0.024895558649080884
24__label.1,45.76906457490289,0.0,26704692.5,0.0,-49.794512735174656,0.0,-0.6833359732985623,0.7193270937420462,-0.30224864779551613,1.6698157410006756e-275,0.21515281331872682
24__label.2,62.188209932759214,3e-323,8003144.5,1.0422090286118128e-303,-82.0972340042787,0.0,-1.7454404510627064,0.9171754417329638,-0.36548953009183704,0.0,0.08097229677970064
24__label.3,64.65502364226752,0.0,10495048.5,0.0,-83.0590890209742,0.0,-1.6104331718481886,0.8964349897587367,-0.3869509337207466,0.0,0.08899704974225942
24__label.4,-119.0423987459428,0.0,2555280.5,0.0,152.16068305783875,0.0,1.5918937520365624,0.9069535568970252,0.5362423331668043,0.0,0.21257897072824394
24__label.5,-31.81945184732467,1.445488504769353e-210,12380349.0,1.8407704658159735e-169,31.226513906119525,4.653142138614218e-214,0.5562072600846637,0.6535579546503917,0.245468124452763,1.837844569604316e-179,0.06613695189948232
24__label.6,11.219100154519872,2.1119258751390378e-24,2098625.0,6.357996452734059e-14,-12.350592944456215,4.83537232893215e-35,-0.4457504158533322,0.6366692999572849,-0.06151501845433539,1.722031353755404e-12,0.010321997605798217
25__label.0,-24.746861441104656,1.1800029183520355e-100,2212775.0,2.667745773839753e-78,23.614900090027984,2.7094857444059713e-123,0.6833659452304246,0.7203220175465539,0.14484084633215755,1.6993554505715916e-62,0.014587063797016686
25__label.1,-4.605050989190331,4.165188928855008e-06,20688627.0,5.131218375486575e-26,-11.033178077580832,2.6435494310989115e-28,0.07245245291074988,0.557276214037036,0.03360010110537248,0.0001175777517253268,0.1230030763923422
25__label.2,-20.158261701998345,4.191482401870366e-75,2992416.0,1.1036417776320505e-44,17.50851295053918,1.2337507727541808e-68,0.5166474382343267,0.6570634871519827,0.11544814055911501,3.3240374482264553e-40,0.015868030936248445
25__label.3,73.71483515576132,0.0,11009937.5,0.0,-92.61770049619962,0.0,-2.548907749523118,0.9404142544035724,-0.5532682824386744,0.0,0.14495857960817915
25__label.4,-67.32409139780457,0.0,6283577.5,0.0,65.43972471710588,0.0,0.8921803376362525,0.7711935983791668,0.33543224713933356,0.0,0.11455248399213436
25__label.5,7.721961306027582,1.2822585233688656e-14,19981802.0,1.1413113927076613e-26,-10.847729383305312,2.0444100835483152e-27,-0.14047115129194537,0.5591551865501445,-0.0638196258692503,2.4765234022007494e-13,0.05078266992740588
25__label.6,23.438719214735023,3.0213175083321126e-66,2812960.0,8.718354789374393e-84,-24.625809072855937,6.6854770519099055e-134,-1.7909291693430407,0.8533803199751475,-0.2403634782414766,6.13337708578006e-172,0.02470875811867912
26__label.0,17.86956082245557,2.1245945613270557e-59,5759176.0,1.1690754204044187e-83,-20.053327655213987,1.8878532636900205e-89,-0.6370561652269586,0.7279161795818863,-0.13521123258782708,1.2671947985265226e-54,0.020550900601277622
26__label.1,13.587750557669766,9.22534031247884e-42,17811801.0,0.00019673898390091835,3.7713774045708655,0.00016234891452371832,-0.2076926915212134,0.5202149941385144,-0.09592824660956661,3.155192479458493e-28,0.055914332674625644
26__label.2,15.884398918164957,6.752522650617838e-50,5944916.0,6.077707399074252e-59,-17.706666635338536,3.7248917403219986e-70,-0.4853347578300041,0.6812985768737981,-0.10853617507567762,1.0431380595737535e-35,0.012042148333819336
26__label.3,-76.86277540005345,0.0,457874.0,0.0,99.64283530782504,0.0,3.772887765584365,0.9608906738734184,0.7010645590935534,0.0,0.1757923086220763
26__label.4,27.05829335080693,6.943336572799399e-156,15838502.5,5.379564806990042e-34,-14.354759638601541,9.946978605550423e-47,-0.3736334561013242,0.5767336782410291,-0.14748301674439224,9.381586361685292e-65,0.03536620083912401
26__label.5,18.738647581626708,2.789170724962977e-77,19775495.5,5.10242823573967e-22,-10.378681961616891,3.1002571741335667e-25,-0.28355027470521754,0.5533820661131585,-0.12802500401343292,4.12048938236289e-49,0.027050499926315474
26__label.6,-27.744328804350214,2.0822334285209168e-80,394330.0,9.045082985805315e-97,32.97543441798547,1.8278544408790328e-238,1.7407490633690226,0.8803703353137621,0.2340025180089449,8.229082177166191e-163,0.03787271438920281
27__label.0,14.96076299306275,9.699871370147829e-45,4857008.0,3.5458366686427544e-22,-13.042061368839049,7.05241578430042e-39,-0.4170621330641096,0.6138889847364725,-0.08898486929809296,1.672434649586599e-24,0.012882799829289526
27__label.1,11.30501721523271,1.720021230505226e-29,19834576.0,2.754188669328069e-10,-6.984042992785773,2.868042323106473e-12,-0.17505667861859356,0.5342711925885587,-0.08096240478439987,1.510529044003407e-20,0.10724395816529708
27__label.2,41.32860090033998,1.9549877176958215e-217,6865533.0,1.2042230993565274e-144,-48.12426075228235,0.0,-0.9514604933994476,0.7868030199888607,-0.20930034469508538,6.367994327462738e-130,0.03473855379217339
27__label.3,41.8970930395206,5.075655024558656e-261,8738209.5,3.1040489719996527e-143,-45.78958662944078,0.0,-0.8052995785280194,0.7463745159102595,-0.20536916725398174,4.66403117321044e-125,0.04431353592926901
27__label.4,-90.08332852445184,0.0,2892712.5,0.0,111.43620840300456,0.0,1.720864382588103,0.8946665115455958,0.5661262746286366,0.0,0.19299515856137228
27__label.5,18.625908909881158,1.8620989933817128e-75,21611571.0,6.401405532863887e-80,-18.315328643586582,6.244877067556411e-75,-0.37671012539962556,0.6047613730807008,-0.16903088829466945,9.248222645108077e-85,0.04393023208749991
27__label.6,-8.70388221713727,3.1434660729043426e-16,1182485.0,8.998657997296013e-15,9.897211263909533,4.2804445481093903e-23,0.43201393212324424,0.6412642100613544,0.05962618510625668,8.014237352641842e-12,0.009425759404289913
28__label.0,7.490768181536172,1.8653870941528446e-13,4746150.0,2.0294032641573024e-17,-12.585904569992465,2.5243441840309905e-36,-0.21685867162017455,0.599877374076182,-0.046403463698551264,1.0378918195884925e-07,0.021132788472167707
28__label.1,107.7436866610577,0.0,33412317.5,0.0,-136.5465286659976,0.0,-1.5820070431594444,0.9000060660672843,-0.5917530578123917,0.0,0.3946146508004347
28__label.2,49.353662624199345,4.289406052711106e-238,7936726.0,8.336589409688237e-293,-57.820798354936365,0.0,-2.3411445262109254,0.9095637564664114,-0.4659884435577033,0.0,0.12232992263456155
28__label.3,-44.30633218998313,5.460206521840268e-292,3294534.5,3.515276800519906e-113,34.36234895963223,9.211273777800842e-259,0.7824098618012892,0.718597203169923,0.19976800595271535,2.676434802298982e-118,0.03678063012385513
28__label.4,-50.142750279484986,0.0,8718308.0,7.657094650984945e-184,39.20262123415215,0.0,0.7311112467141401,0.6825367902755839,0.28009999631486987,2.774036521702611e-235,0.09444937092854833
28__label.5,-75.08352462057898,0.0,7346006.0,0.0,75.9424534974415,0.0,1.1143914231326433,0.794435088720803,0.4524359168012446,0.0,0.15154089468430776
28__label.6,-25.84799414664792,2.2878315979134002e-76,528053.0,1.2974599599545718e-77,25.24549481159798,1.269225513847274e-140,1.0324075892244746,0.8398021876941597,0.14131349895556944,1.5097784925075342e-59,0.02162371213202119
29__label.0,-3.699133433066275,0.0002326541483971291,3540783.5,8.141610987895073e-06,5.281888507974213,1.278590034849929e-07,0.12814636053635264,0.5524718122789476,0.027440018619731263,0.0016621175421160077,0.00803972758802729
29__label.1,97.99031838980343,0.0,33989741.5,0.0,-141.02445441714366,0.0,-1.5930567954469874,0.9155597642713323,-0.5944290807636465,0.0,0.3245655008266286
29__label.2,-51.63589521431267,1.4447349341501332e-298,1403682.0,1.9733551383822064e-201,77.08369895818153,0.0,1.0310811045506947,0.8391353975424771,0.2259537962595305,1.1891927695400217e-151,0.0739445204096052
29__label.3,-111.53801935838442,0.0,223596.5,0.0,226.6103128495033,0.0,2.9121378913786398,0.9809014959590145,0.604494488078786,0.0,0.19023223605314465
29__label.4,-32.03026816405079,3.863428507464173e-213,8136962.0,1.9258361456388945e-228,46.22767672232208,0.0,0.4683252188922974,0.7037055729247459,0.18372277176771512,4.768009002309733e-100,0.11981645718542633
29__label.5,10.907423971372987,1.3983974376148229e-27,18183832.5,0.11008959863525587,-1.8111468288779704,0.07011812627420333,-0.1586361769049801,0.5088422082119561,-0.07203207970496826,1.4032540826230535e-16,0.15070820990842204
29__label.6,-33.39137271383313,2.9634025280814167e-102,503497.0,5.704699173249727e-81,45.12833393529103,0.0,1.11515380285993,0.8472518517979185,0.15238614202845122,4.674230406134963e-69,0.02716222446694594
30__label.0,-32.664097123555194,6.327924584715125e-158,2635550.0,1.0631593926302613e-45,26.60522933034882,5.905320412692721e-156,0.6844704324324457,0.6668864630813434,0.1450700219308369,1.0866891758863847e-62,0.04251147515631293
30__label.1,-138.83803967966102,0.0,3965921.0,0.0,136.33185505614807,0.0,1.9710081281629077,0.8931725416070397,0.6748870488317871,0.0,0.33891568695965835
30__label.2,-7.604680769896259,4.966077433287258e-14,4055392.0,0.0016493097682597864,6.928695893105731,4.24737729205982e-12,0.12229023617153023,0.5352444343594787,0.027500071529116106,0.001623423937866444,0.09239176464703491
30__label.3,-82.97584924088981,0.0,1234269.5,0.0,95.7288376032551,0.0,1.4364280232281712,0.8945748210127832,0.35054795887910895,0.0,0.08605210516537753
30__label.4,104.32298426260546,0.0,23366811.5,0.0,-105.153189295649,0.0,-1.3970459481873079,0.8508649820372713,-0.4869721978670885,0.0,0.15361116789125706
30__label.5,100.62632934365217,0.0,29238222.0,0.0,-88.18824512200861,0.0,-1.450088944026383,0.8181796354905598,-0.5509341403404007,0.0,0.21878179508401585
30__label.6,-6.084019286615926,3.455961012166893e-09,1485929.0,0.0069234254433025,6.604954383339835,3.976397658962732e-11,0.17769443704488114,0.5492070397444858,0.02456153249611894,0.004881003150851177,0.025170728205938908
31__label.0,14.67858677514963,1.040581562111451e-42,5466440.0,2.9598739786414774e-59,-15.534799523324619,2.017020224067293e-54,-0.5967370913408933,0.690916568744141,-0.12679590675784155,3.363665011166686e-48,0.021487829910380896
31__label.1,27.821974166707378,1.5232490785076395e-165,23888640.0,7.140594563554692e-154,-29.416645111860532,3.3640934681025184e-190,-0.41633647114052036,0.6434729021744023,-0.1896796028148055,1.2406558063200614e-106,0.08206501867338245
31__label.2,42.03516769357566,4.845521877441541e-205,7774186.0,5.720389899051447e-267,-46.548720868137835,0.0,-1.4774681058281298,0.8909363661576051,-0.3154066132171696,3.875605628231366e-301,0.08758053947107047
31__label.3,-73.41451614461583,0.0,576330.5,0.0,78.52331629427194,0.0,3.3161876805163883,0.9507727071613677,0.6538295085876797,0.0,0.1855222125824283
31__label.4,-3.202324347025759,0.0013669202283535912,11585587.0,3.509457144675715e-35,15.70099309794777,1.4889282358209066e-55,0.04240464890202721,0.5781294219518892,0.01692087792977746,0.05250119271938694,0.06925309223158949
31__label.5,-6.990900158691589,2.8919008192234616e-12,14258857.5,2.1002713389957616e-74,19.452322608115377,2.7852483330057187e-84,0.11292745370969924,0.6009912356551012,0.051342818761275916,3.933882803306599e-09,0.04606038303037874
